Index,pt_x,pt_y,size,angle,response,octave,class_id
0,3.1261725425720215,36.290950775146484,2.094311475753784,356.8062744140625,0.0266982764005661,11141631,-1
1,5.432814121246338,38.58478546142578,1.9723700284957886,69.51571655273438,0.014623195864260197,6750719,-1
2,5.432814121246338,38.58478546142578,1.9723700284957886,267.8956604003906,0.014623195864260197,6750719,-1
3,6.758701801300049,15.724428176879883,6.669761657714844,82.85406494140625,0.020436564460396767,11338496,-1
4,9.042891502380371,54.3853874206543,1.936670184135437,90.943359375,0.015746712684631348,5439999,-1
5,10.45232105255127,37.88582992553711,1.9839550256729126,83.79177856445312,0.015088499523699284,7209471,-1
6,10.45232105255127,37.88582992553711,1.9839550256729126,262.86700439453125,0.015088499523699284,7209471,-1
7,14.427067756652832,62.141700744628906,2.3318629264831543,183.1753692626953,0.014738963916897774,2163455,-1
8,17.750150680541992,69.9524154663086,6.032098293304443,36.89300537109375,0.03716530650854111,4064000,-1
9,19.473119735717773,77.31045532226562,2.0107581615448,264.05670166015625,0.0999651700258255,8192511,-1
10,22.852092742919922,78.25467681884766,2.7501513957977295,270.81243896484375,0.046500325202941895,14091007,-1
11,23.033754348754883,78.6054458618164,2.9862375259399414,268.07183837890625,0.04578331485390663,3343359,-1
12,28.618541717529297,36.8402214050293,9.29185676574707,341.6780700683594,0.014615758322179317,1901057,-1
13,28.677093505859375,61.09424591064453,3.9289700984954834,49.32745361328125,0.033577971160411835,6488320,-1
14,29.078590393066406,71.53237915039062,7.997034549713135,264.3296813964844,0.09686852246522903,7733505,-1
15,30.869590759277344,35.906028747558594,3.998753786087036,338.0389404296875,0.014328300021588802,7733504,-1
16,34.26472091674805,22.29498863220215,2.431145429611206,343.9464111328125,0.04718293994665146,5178111,-1
17,36.672359466552734,48.653907775878906,2.1782708168029785,356.8531494140625,0.03828762471675873,13959679,-1
18,37.329124450683594,53.16691589355469,2.226646900177002,211.30650329589844,0.04859078302979469,15532543,-1
19,38.60734558105469,46.13114547729492,2.1446571350097656,312.0237731933594,0.04527902230620384,12845567,-1
20,39.072662353515625,32.488037109375,2.2002909183502197,278.76904296875,0.05752470716834068,14680575,-1
21,39.263797760009766,68.4049072265625,6.245452880859375,190.4906005859375,0.03373973071575165,6619904,-1
22,41.58071517944336,20.32418441772461,15.625686645507812,83.97122192382812,0.0652226135134697,6095106,-1
23,48.9228515625,39.67809295654297,2.940260887145996,277.7792053222656,0.023000778630375862,2229247,-1
24,48.9228515625,39.67809295654297,2.940260887145996,342.90625,0.023000778630375862,2229247,-1
25,49.59975051879883,39.79920959472656,2.476330518722534,282.67376708984375,0.023576391860842705,6554367,-1
26,52.076107025146484,45.14899444580078,2.6022398471832275,347.6990966796875,0.04471902176737785,10093311,-1
27,53.104427337646484,31.951801300048828,3.9514222145080566,83.9193115234375,0.04120936617255211,6881536,-1
28,53.104427337646484,31.951801300048828,3.9514222145080566,173.6128387451172,0.04120936617255211,6881536,-1
29,53.104427337646484,31.951801300048828,3.9514222145080566,215.65069580078125,0.04120936617255211,6881536,-1
30,54.78889083862305,37.4200325012207,1.9490253925323486,96.67733764648438,0.04329664632678032,5898751,-1
31,55.94927215576172,30.18363380432129,5.990389823913574,90.260498046875,0.04206576570868492,3605248,-1
32,55.94927215576172,30.18363380432129,5.990389823913574,220.04782104492188,0.04206576570868492,3605248,-1
33,56.59763717651367,45.35829544067383,3.283799409866333,343.3216857910156,0.02642677165567875,10224639,-1
34,59.303504943847656,36.20272445678711,2.7547333240509033,101.37213134765625,0.04683854058384895,14222079,-1
35,59.428138732910156,48.63090515136719,7.0392279624938965,237.37501525878906,0.04575507342815399,15270656,-1
36,59.428138732910156,48.63090515136719,7.0392279624938965,309.2739562988281,0.04575507342815399,15270656,-1
37,59.86005783081055,25.97907829284668,2.4505932331085205,310.9520263671875,0.09381167590618134,5767935,-1
38,62.11396789550781,27.678335189819336,8.915184020996094,88.8515625,0.052565526217222214,15597825,-1
39,65.53400421142578,35.98418045043945,1.8728437423706055,118.04205322265625,0.033882688730955124,3015167,-1
40,67.44525146484375,44.704559326171875,2.01828932762146,266.5556335449219,0.047588907182216644,8454655,-1
41,70.0988540649414,28.563018798828125,2.305833578109741,353.28973388671875,0.04669687896966934,1377023,-1
42,70.7142105102539,39.876529693603516,2.3899571895599365,183.22654724121094,0.0314493402838707,3932927,-1
43,70.7142105102539,39.876529693603516,2.3899571895599365,260.84246826171875,0.0314493402838707,3932927,-1
44,73.78697204589844,26.174245834350586,3.30582594871521,191.5305938720703,0.04451271891593933,10683391,-1
45,73.95455932617188,47.58106994628906,1.9255180358886719,301.472900390625,0.041075050830841064,5046783,-1
46,74.71794891357422,19.774633407592773,13.950532913208008,97.31320190429688,0.06445865333080292,14549761,-1
47,81.37650299072266,37.464019775390625,2.744614839553833,184.2233123779297,0.01910233125090599,13959935,-1
48,81.45732116699219,18.065998077392578,3.2090015411376953,172.98629760742188,0.022438066080212593,8586239,-1
49,86.38578796386719,32.80003356933594,4.980834484100342,198.28115844726562,0.02878659777343273,6947328,-1
50,86.52689361572266,17.93443489074707,4.059991359710693,166.9771728515625,0.02315688133239746,8847616,-1
51,92.79824829101562,68.5724868774414,11.839129447937012,270.857177734375,0.11949526518583298,2687745,-1
52,96.51778411865234,53.92319869995117,8.73183536529541,98.82861328125,0.03600911796092987,14090497,-1
53,98.78274536132812,57.829322814941406,3.426725387573242,92.60653686523438,0.03151913732290268,13304831,-1
54,98.91609191894531,66.825439453125,2.554929733276367,192.68991088867188,0.029053062200546265,8782591,-1
55,101.08191680908203,74.78547668457031,3.347119092941284,268.50482177734375,0.07240550220012665,11600895,-1
56,108.14152526855469,57.488128662109375,3.2664411067962646,51.43377685546875,0.013861182145774364,9831423,-1

Index,descriptor_0,descriptor_1,descriptor_2,descriptor_3,descriptor_4,descriptor_5,descriptor_6,descriptor_7,descriptor_8,descriptor_9,descriptor_10,descriptor_11,descriptor_12,descriptor_13,descriptor_14,descriptor_15,descriptor_16,descriptor_17,descriptor_18,descriptor_19,descriptor_20,descriptor_21,descriptor_22,descriptor_23,descriptor_24,descriptor_25,descriptor_26,descriptor_27,descriptor_28,descriptor_29,descriptor_30,descriptor_31,descriptor_32,descriptor_33,descriptor_34,descriptor_35,descriptor_36,descriptor_37,descriptor_38,descriptor_39,descriptor_40,descriptor_41,descriptor_42,descriptor_43,descriptor_44,descriptor_45,descriptor_46,descriptor_47,descriptor_48,descriptor_49,descriptor_50,descriptor_51,descriptor_52,descriptor_53,descriptor_54,descriptor_55,descriptor_56,descriptor_57,descriptor_58,descriptor_59,descriptor_60,descriptor_61,descriptor_62,descriptor_63,descriptor_64,descriptor_65,descriptor_66,descriptor_67,descriptor_68,descriptor_69,descriptor_70,descriptor_71,descriptor_72,descriptor_73,descriptor_74,descriptor_75,descriptor_76,descriptor_77,descriptor_78,descriptor_79,descriptor_80,descriptor_81,descriptor_82,descriptor_83,descriptor_84,descriptor_85,descriptor_86,descriptor_87,descriptor_88,descriptor_89,descriptor_90,descriptor_91,descriptor_92,descriptor_93,descriptor_94,descriptor_95,descriptor_96,descriptor_97,descriptor_98,descriptor_99,descriptor_100,descriptor_101,descriptor_102,descriptor_103,descriptor_104,descriptor_105,descriptor_106,descriptor_107,descriptor_108,descriptor_109,descriptor_110,descriptor_111,descriptor_112,descriptor_113,descriptor_114,descriptor_115,descriptor_116,descriptor_117,descriptor_118,descriptor_119,descriptor_120,descriptor_121,descriptor_122,descriptor_123,descriptor_124,descriptor_125,descriptor_126,descriptor_127
0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,155.0,1.0,0.0,0.0,0.0,1.0,4.0,22.0,5.0,1.0,1.0,1.0,0.0,3.0,4.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0,19.0,2.0,0.0,0.0,0.0,0.0,32.0,156.0,22.0,42.0,9.0,1.0,2.0,5.0,26.0,1.0,2.0,51.0,10.0,2.0,2.0,3.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,182.0,59.0,9.0,0.0,0.0,0.0,2.0,33.0,71.0,58.0,116.0,9.0,0.0,0.0,26.0,32.0,1.0,9.0,88.0,8.0,0.0,0.0,37.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,182.0,1.0,0.0,0.0,0.0,0.0,7.0,103.0,46.0,2.0,1.0,1.0,0.0,0.0,78.0,85.0,1.0,1.0,1.0,0.0,1.0,2.0,66.0,29.0
1,2.0,3.0,2.0,2.0,6.0,2.0,2.0,3.0,1.0,0.0,1.0,30.0,68.0,3.0,1.0,0.0,51.0,21.0,6.0,18.0,29.0,0.0,0.0,22.0,25.0,12.0,3.0,0.0,0.0,3.0,6.0,17.0,7.0,27.0,17.0,4.0,13.0,1.0,1.0,6.0,8.0,4.0,4.0,63.0,118.0,2.0,0.0,1.0,132.0,10.0,1.0,18.0,18.0,0.0,0.0,18.0,38.0,2.0,4.0,2.0,1.0,3.0,3.0,9.0,1.0,132.0,132.0,10.0,4.0,0.0,0.0,0.0,17.0,68.0,132.0,83.0,53.0,0.0,0.0,1.0,132.0,74.0,20.0,9.0,6.0,0.0,0.0,9.0,30.0,14.0,10.0,1.0,2.0,3.0,0.0,4.0,0.0,64.0,106.0,0.0,0.0,0.0,0.0,0.0,2.0,132.0,132.0,3.0,0.0,0.0,0.0,0.0,19.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0,3.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,34.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,150.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0,150.0,45.0,0.0,0.0,0.0,0.0,0.0,16.0,150.0,4.0,0.0,2.0,1.0,0.0,23.0,45.0,127.0,2.0,18.0,0.0,0.0,0.0,77.0,115.0,95.0,15.0,106.0,11.0,0.0,0.0,4.0,10.0,138.0,81.0,8.0,3.0,0.0,1.0,4.0,26.0,150.0,9.0,2.0,2.0,1.0,1.0,19.0,12.0,2.0,3.0,13.0,1.0,0.0,0.0,111.0,67.0,2.0,4.0,144.0,17.0,1.0,0.0,12.0,11.0,2.0,10.0,23.0,7.0,2.0,3.0,5.0,3.0,3.0,1.0,0.0,4.0,10.0,4.0,7.0,2.0,2.0,2.0,4.0,1.0,2.0,8.0,87.0,25.0,5.0,1.0,83.0,13.0,1.0,0.0,15.0,9.0,6.0,7.0,19.0,9.0,5.0,2.0,0.0,0.0,0.0,1.0
3,41.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,171.0,55.0,5.0,0.0,0.0,0.0,0.0,27.0,116.0,89.0,119.0,3.0,0.0,0.0,0.0,4.0,6.0,17.0,102.0,12.0,0.0,0.0,0.0,7.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,171.0,32.0,2.0,0.0,0.0,0.0,0.0,44.0,151.0,42.0,21.0,0.0,0.0,0.0,0.0,25.0,20.0,14.0,24.0,4.0,0.0,0.0,0.0,18.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,171.0,113.0,13.0,0.0,0.0,0.0,0.0,4.0,34.0,124.0,156.0,0.0,0.0,0.0,0.0,3.0,2.0,41.0,171.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0
4,0.0,1.0,21.0,3.0,0.0,1.0,6.0,0.0,40.0,1.0,16.0,5.0,2.0,1.0,4.0,28.0,118.0,1.0,0.0,1.0,1.0,9.0,82.0,162.0,2.0,0.0,0.0,0.0,1.0,34.0,162.0,15.0,0.0,0.0,1.0,0.0,2.0,4.0,15.0,1.0,136.0,1.0,0.0,1.0,1.0,2.0,8.0,27.0,162.0,1.0,0.0,0.0,6.0,8.0,9.0,64.0,20.0,1.0,2.0,1.0,23.0,21.0,36.0,6.0,0.0,1.0,5.0,10.0,5.0,2.0,1.0,1.0,162.0,9.0,3.0,2.0,1.0,0.0,0.0,6.0,162.0,21.0,2.0,2.0,4.0,2.0,1.0,5.0,25.0,5.0,2.0,9.0,31.0,14.0,11.0,3.0,0.0,3.0,63.0,16.0,0.0,0.0,0.0,0.0,98.0,52.0,57.0,2.0,0.0,0.0,0.0,0.0,162.0,131.0,50.0,0.0,0.0,0.0,1.0,4.0,32.0,58.0,62.0,14.0,23.0,23.0,27.0,17.0
5,9.0,39.0,25.0,18.0,4.0,1.0,3.0,4.0,39.0,54.0,26.0,39.0,9.0,1.0,0.0,2.0,29.0,46.0,23.0,5.0,0.0,1.0,3.0,7.0,0.0,1.0,14.0,16.0,2.0,0.0,1.0,1.0,4.0,8.0,3.0,5.0,35.0,20.0,43.0,19.0,13.0,83.0,70.0,58.0,159.0,19.0,2.0,1.0,88.0,162.0,93.0,12.0,8.0,0.0,2.0,13.0,10.0,14.0,39.0,15.0,0.0,5.0,15.0,8.0,3.0,3.0,4.0,4.0,63.0,22.0,10.0,5.0,44.0,16.0,6.0,34.0,162.0,27.0,3.0,3.0,162.0,68.0,7.0,9.0,32.0,3.0,5.0,36.0,44.0,10.0,7.0,8.0,2.0,16.0,30.0,18.0,16.0,23.0,34.0,7.0,45.0,11.0,2.0,9.0,26.0,23.0,12.0,56.0,162.0,27.0,1.0,1.0,162.0,137.0,5.0,14.0,36.0,0.0,0.0,0.0,58.0,26.0,7.0,6.0,4.0,5.0,1.0,1.0
6,4.0,5.0,1.0,1.0,54.0,23.0,7.0,7.0,30.0,0.0,0.0,0.0,163.0,129.0,5.0,14.0,163.0,22.0,1.0,1.0,30.0,24.0,13.0,62.0,51.0,11.0,2.0,10.0,16.0,24.0,37.0,8.0,2.0,17.0,30.0,18.0,42.0,9.0,7.0,8.0,30.0,3.0,5.0,42.0,163.0,64.0,7.0,9.0,163.0,22.0,3.0,3.0,46.0,16.0,6.0,38.0,66.0,21.0,10.0,5.0,3.0,3.0,4.0,4.0,0.0,5.0,14.0,7.0,10.0,15.0,41.0,14.0,8.0,0.0,2.0,13.0,87.0,163.0,90.0,12.0,162.0,18.0,2.0,1.0,14.0,82.0,68.0,59.0,36.0,20.0,44.0,18.0,4.0,8.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,14.0,16.0,0.0,1.0,3.0,8.0,31.0,48.0,22.0,4.0,9.0,1.0,0.0,3.0,38.0,53.0,27.0,41.0,4.0,1.0,4.0,4.0,10.0,40.0,24.0,17.0
7,2.0,0.0,0.0,19.0,6.0,1.0,9.0,33.0,146.0,0.0,0.0,0.0,0.0,0.0,8.0,88.0,155.0,2.0,0.0,0.0,0.0,0.0,6.0,113.0,8.0,0.0,0.0,0.0,2.0,1.0,27.0,63.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,89.0,155.0,7.0,0.0,0.0,0.0,0.0,23.0,71.0,155.0,35.0,0.0,0.0,0.0,0.0,1.0,24.0,33.0,5.0,0.0,11.0,8.0,1.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,86.0,99.0,2.0,0.0,0.0,0.0,1.0,29.0,39.0,155.0,15.0,1.0,0.0,0.0,0.0,1.0,26.0,39.0,6.0,5.0,5.0,3.0,2.0,14.0,10.0,11.0,3.0,6.0,4.0,0.0,0.0,1.0,17.0,41.0,29.0,16.0,10.0,0.0,1.0,2.0,4.0,149.0,144.0,80.0,0.0,0.0,0.0,0.0,7.0,12.0,29.0,155.0,6.0,0.0,0.0,4.0,5.0
8,2.0,1.0,0.0,0.0,2.0,9.0,22.0,10.0,19.0,1.0,0.0,2.0,21.0,12.0,4.0,4.0,131.0,1.0,0.0,1.0,11.0,34.0,14.0,71.0,9.0,0.0,0.0,2.0,103.0,138.0,11.0,14.0,29.0,19.0,1.0,0.0,15.0,42.0,33.0,25.0,43.0,2.0,0.0,1.0,70.0,63.0,5.0,4.0,138.0,38.0,31.0,38.0,12.0,10.0,3.0,32.0,19.0,8.0,31.0,138.0,138.0,49.0,2.0,6.0,20.0,118.0,5.0,2.0,15.0,8.0,1.0,1.0,13.0,19.0,9.0,31.0,58.0,58.0,13.0,7.0,46.0,27.0,54.0,138.0,5.0,7.0,8.0,10.0,1.0,3.0,48.0,138.0,5.0,0.0,0.0,0.0,3.0,51.0,21.0,4.0,0.0,0.0,0.0,0.0,1.0,28.0,104.0,138.0,4.0,6.0,1.0,0.0,0.0,0.0,31.0,138.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0
9,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,144.0,4.0,0.0,2.0,5.0,0.0,0.0,27.0,88.0,4.0,0.0,25.0,144.0,1.0,0.0,7.0,2.0,14.0,1.0,3.0,66.0,7.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,144.0,28.0,1.0,2.0,6.0,2.0,0.0,32.0,77.0,16.0,3.0,14.0,144.0,33.0,1.0,7.0,0.0,1.0,2.0,4.0,65.0,23.0,2.0,1.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,144.0,144.0,5.0,0.0,1.0,0.0,0.0,7.0,86.0,98.0,12.0,5.0,65.0,73.0,16.0,11.0,1.0,1.0,1.0,1.0,24.0,124.0,63.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,144.0,17.0,0.0,0.0,0.0,0.0,0.0,55.0,144.0,11.0,0.0,0.0,0.0,10.0,12.0,61.0,6.0,0.0,0.0,0.0,3.0,100.0,31.0,6.0
10,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,33.0,0.0,0.0,2.0,0.0,0.0,0.0,126.0,29.0,1.0,3.0,143.0,34.0,1.0,0.0,1.0,6.0,4.0,0.0,46.0,27.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,143.0,143.0,5.0,2.0,37.0,53.0,24.0,14.0,9.0,1.0,0.0,0.0,14.0,143.0,90.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0,143.0,19.0,0.0,0.0,0.0,3.0,7.0,52.0,45.0,0.0,0.0,0.0,1.0,98.0,28.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,143.0,47.0,1.0,0.0,0.0,0.0,0.0,14.0,41.0,12.0,8.0,0.0,1.0,11.0,2.0,4.0
11,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,138.0,17.0,1.0,4.0,120.0,16.0,0.0,1.0,0.0,14.0,8.0,2.0,53.0,19.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,74.0,0.0,0.0,0.0,0.0,0.0,2.0,145.0,91.0,1.0,0.0,35.0,49.0,22.0,17.0,4.0,0.0,0.0,0.0,16.0,145.0,62.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,145.0,14.0,0.0,0.0,0.0,7.0,12.0,72.0,29.0,0.0,0.0,0.0,2.0,145.0,32.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,145.0,54.0,4.0,0.0,0.0,0.0,0.0,16.0,28.0,17.0,17.0,1.0,3.0,24.0,1.0,4.0
12,11.0,0.0,0.0,0.0,0.0,2.0,32.0,33.0,11.0,0.0,0.0,0.0,0.0,22.0,139.0,43.0,49.0,0.0,0.0,0.0,0.0,26.0,139.0,128.0,6.0,0.0,0.0,0.0,0.0,139.0,139.0,17.0,44.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,66.0,0.0,0.0,0.0,0.0,0.0,17.0,44.0,139.0,28.0,2.0,1.0,0.0,2.0,18.0,64.0,42.0,20.0,17.0,53.0,10.0,52.0,72.0,11.0,8.0,0.0,0.0,1.0,10.0,15.0,38.0,55.0,64.0,3.0,1.0,1.0,5.0,3.0,6.0,15.0,139.0,85.0,42.0,2.0,0.0,0.0,0.0,5.0,19.0,79.0,52.0,39.0,15.0,12.0,9.0,1.0,6.0,4.0,4.0,20.0,36.0,13.0,23.0,24.0,17.0,3.0,3.0,18.0,29.0,15.0,56.0,34.0,16.0,36.0,107.0,75.0,17.0,4.0,4.0,2.0,7.0,139.0,123.0,8.0,0.0,1.0,2.0,0.0
13,0.0,27.0,12.0,1.0,3.0,2.0,0.0,0.0,19.0,55.0,61.0,6.0,10.0,4.0,0.0,2.0,32.0,12.0,11.0,4.0,57.0,109.0,16.0,15.0,0.0,0.0,0.0,5.0,54.0,84.0,2.0,0.0,0.0,0.0,1.0,1.0,14.0,6.0,1.0,1.0,96.0,12.0,5.0,4.0,32.0,4.0,0.0,3.0,165.0,11.0,0.0,0.0,12.0,117.0,30.0,48.0,6.0,0.0,0.0,1.0,64.0,165.0,11.0,5.0,0.0,0.0,0.0,0.0,23.0,7.0,5.0,4.0,94.0,8.0,0.0,1.0,47.0,2.0,0.0,1.0,165.0,35.0,0.0,0.0,1.0,23.0,7.0,13.0,49.0,3.0,0.0,4.0,55.0,165.0,12.0,9.0,0.0,0.0,0.0,1.0,26.0,45.0,8.0,1.0,48.0,12.0,0.0,4.0,38.0,7.0,0.0,0.0,165.0,79.0,5.0,4.0,0.0,0.0,0.0,1.0,53.0,22.0,14.0,144.0,51.0,22.0,1.0,1.0
14,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,155.0,10.0,5.0,1.0,0.0,4.0,6.0,49.0,26.0,43.0,54.0,5.0,3.0,19.0,29.0,18.0,0.0,8.0,30.0,25.0,25.0,37.0,12.0,1.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,155.0,45.0,6.0,1.0,1.0,24.0,26.0,77.0,38.0,28.0,33.0,9.0,43.0,155.0,37.0,27.0,1.0,10.0,23.0,10.0,14.0,31.0,6.0,2.0,68.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,155.0,155.0,71.0,1.0,1.0,3.0,1.0,6.0,17.0,152.0,155.0,31.0,45.0,49.0,2.0,3.0,14.0,42.0,25.0,8.0,20.0,24.0,30.0,14.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,38.0,18.0,0.0,0.0,0.0,0.0,9.0,28.0,83.0,48.0,0.0,0.0,0.0,0.0,3.0,75.0,86.0,8.0,0.0,0.0,0.0,1.0,29.0
15,10.0,2.0,0.0,1.0,22.0,7.0,3.0,8.0,51.0,8.0,0.0,0.0,1.0,1.0,1.0,45.0,139.0,14.0,2.0,0.0,0.0,0.0,1.0,111.0,116.0,119.0,51.0,0.0,0.0,1.0,5.0,26.0,6.0,6.0,0.0,0.0,16.0,38.0,5.0,1.0,103.0,47.0,0.0,0.0,1.0,7.0,5.0,12.0,139.0,68.0,1.0,0.0,0.0,0.0,5.0,76.0,77.0,70.0,8.0,0.0,0.0,6.0,82.0,98.0,0.0,0.0,3.0,7.0,6.0,18.0,3.0,0.0,97.0,4.0,0.0,3.0,5.0,10.0,6.0,47.0,139.0,97.0,0.0,0.0,0.0,0.0,0.0,84.0,78.0,139.0,39.0,1.0,0.0,3.0,13.0,34.0,3.0,0.0,4.0,11.0,2.0,0.0,0.0,2.0,114.0,0.0,0.0,3.0,2.0,1.0,0.0,76.0,117.0,23.0,6.0,2.0,2.0,2.0,1.0,88.0,23.0,31.0,39.0,44.0,0.0,0.0,0.0,24.0
16,111.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0,156.0,1.0,0.0,0.0,8.0,4.0,1.0,50.0,52.0,1.0,1.0,5.0,96.0,36.0,7.0,34.0,8.0,10.0,2.0,1.0,5.0,10.0,24.0,40.0,133.0,10.0,0.0,0.0,0.0,2.0,3.0,10.0,156.0,32.0,9.0,1.0,8.0,4.0,0.0,33.0,59.0,14.0,24.0,9.0,67.0,41.0,7.0,27.0,12.0,9.0,2.0,0.0,2.0,12.0,29.0,31.0,121.0,1.0,0.0,0.0,1.0,1.0,0.0,42.0,156.0,52.0,68.0,19.0,14.0,0.0,0.0,42.0,23.0,100.0,156.0,25.0,15.0,2.0,0.0,2.0,8.0,103.0,79.0,1.0,1.0,1.0,3.0,3.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,104.0,1.0,5.0,13.0,76.0,3.0,1.0,40.0,58.0,24.0,17.0,9.0,34.0,4.0,5.0,40.0,8.0,34.0,32.0,0.0,5.0,8.0,5.0,16.0
17,48.0,10.0,1.0,2.0,2.0,1.0,0.0,1.0,130.0,15.0,0.0,0.0,56.0,9.0,0.0,1.0,123.0,96.0,8.0,4.0,90.0,18.0,1.0,3.0,37.0,68.0,26.0,22.0,36.0,52.0,1.0,3.0,55.0,4.0,0.0,1.0,1.0,3.0,4.0,4.0,130.0,11.0,1.0,3.0,34.0,34.0,6.0,12.0,29.0,70.0,13.0,16.0,81.0,130.0,39.0,9.0,24.0,84.0,52.0,30.0,10.0,12.0,10.0,8.0,49.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,130.0,30.0,7.0,19.0,8.0,18.0,7.0,9.0,21.0,9.0,31.0,85.0,41.0,89.0,33.0,7.0,6.0,5.0,29.0,84.0,15.0,11.0,5.0,3.0,19.0,23.0,16.0,18.0,0.0,0.0,0.0,0.0,130.0,130.0,12.0,4.0,3.0,10.0,6.0,11.0,20.0,43.0,16.0,125.0,71.0,52.0,23.0,4.0,0.0,0.0,10.0,130.0,33.0,3.0,1.0,0.0
